Entry	Entry name	Gene names
Q53EU6	GPAT3_HUMAN	GPAT3 AGPAT9 MAG1 HMFN0839 UNQ2753/PRO6492
P54753	EPHB3_HUMAN	EPHB3 ETK2 HEK2 TYRO6
Q9H6B9	EPHX3_HUMAN	EPHX3 ABHD9
Q99645	EPYC_HUMAN	EPYC DSPG3 PGLB SLRR3B
Q5T890	ER6L2_HUMAN	ERCC6L2 C9orf102 RAD26L
Q9Y2H0	DLGP4_HUMAN	DLGAP4 DAP4 KIAA0964 SAPAP4
P56282	DPOE2_HUMAN	POLE2 DPE2
Q9NRJ2	GSAS1_HUMAN	GSN-AS1 C9orf31 MOST2
P06746	DPOLB_HUMAN	POLB
Q5JQS6	GSAML_HUMAN	GCSAML C1orf150
P28715	ERCC5_HUMAN	ERCC5 ERCM2 XPG XPGC
P24390	ERD21_HUMAN	KDELR1 ERD2.1
O43927	CXL13_HUMAN	CXCL13 BCA1 BLC SCYB13
O76062	ERG24_HUMAN	TM7SF2 ANG1
A6NFQ7	DPRX_HUMAN	DPRX
Q86X53	ERIC1_HUMAN	ERICH1 HSPC319
Q96SC8	DMTA2_HUMAN	DMRTA2 DMRT5
Q5RHP9	ERIC3_HUMAN	ERICH3 C1orf173
Q8N907	DAND5_HUMAN	DAND5 CER2 CKTSF1B3 GREM3 SP1
Q6UX65	DRAM2_HUMAN	DRAM2 TMEM77 PSEC0031 UNQ154/PRO180
P21918	DRD5_HUMAN	DRD5 DRD1B DRD1L2
Q9H095	DRC9_HUMAN	IQCG DRC9
Q14156	EFR3A_HUMAN	EFR3A KIAA0143
Q96AZ1	EFMT3_HUMAN	EEF1AKMT3 FAM119B HCA557A METTL21B
Q4G0P3	HYDIN_HUMAN	HYDIN HYDIN1 KIAA1864
Q08334	I10R2_HUMAN	IL10RB CRFB4 D21S58 D21S66
Q96J02	ITCH_HUMAN	ITCH
Q7Z4I7	LIMS2_HUMAN	LIMS2 PINCH2
Q9NUK0	MBNL3_HUMAN	MBNL3 CHCR MBLX39 MBXL
Q8TDD5	MCLN3_HUMAN	MCOLN3
O43432	IF4G3_HUMAN	EIF4G3
Q8IZI9	IFNL3_HUMAN	IFNL3 IL28B IL28C ZCYTO22
P0DOX3	IGD_HUMAN	
Q13257	MD2L1_HUMAN	MAD2L1 MAD2
P55286	CADH8_HUMAN	CDH8
P04899	GNAI2_HUMAN	GNAI2 GNAI2B
P15586	GNS_HUMAN	GNS
Q9BYW3	DB126_HUMAN	DEFB126 C20orf8 DEFB26
Q9NZJ5	E2AK3_HUMAN	EIF2AK3 PEK PERK
Q9H9T3	ELP3_HUMAN	ELP3
Q9BQI3	E2AK1_HUMAN	EIF2AK1 HRI KIAA1369 PRO1362
Q9GZZ7	GFRA4_HUMAN	GFRA4
P41161	ETV5_HUMAN	ETV5 ERM
O00341	EAA5_HUMAN	SLC1A7 EAAT5
Q7Z6J4	FGD2_HUMAN	FGD2 ZFYVE4
O00429	DNM1L_HUMAN	DNM1L DLP1 DRP1
O00115	DNS2A_HUMAN	DNASE2 DNASE2A DNL2
P28676	GRAN_HUMAN	GCA GCL
Q9H6R0	DHX33_HUMAN	DHX33 DDX33
Q9Y4D1	DAAM1_HUMAN	DAAM1 KIAA0666
O60262	GBG7_HUMAN	GNG7 GNGT7
Q9GZV9	FGF23_HUMAN	FGF23 HYPF UNQ3027/PRO9828
Q5JWR5	DOP1_HUMAN	DOP1A DOPEY1 KIAA1117
Q99928	GBRG3_HUMAN	GABRG3
Q14376	GALE_HUMAN	GALE
P18507	GBRG2_HUMAN	GABRG2
P54803	GALC_HUMAN	GALC
Q9UKG1	DP13A_HUMAN	APPL1 APPL DIP13A KIAA1428
Q14549	GBX1_HUMAN	GBX1
Q8NGU9	GP150_HUMAN	GPR150
Q9UNQ2	DIM1_HUMAN	DIMT1 DIMT1L HUSSY-05
Q9NS66	GP173_HUMAN	GPR173 SREB3
P42263	GRIA3_HUMAN	GRIA3 GLUR3 GLURC
Q92608	DOCK2_HUMAN	DOCK2 KIAA0209
Q86SF2	GALT7_HUMAN	GALNT7
P07359	GP1BA_HUMAN	GP1BA
Q9HCQ5	GALT9_HUMAN	GALNT9
O43424	GRID2_HUMAN	GRID2 GLURD2
Q9H2F5	EPC1_HUMAN	EPC1
Q15835	GRK1_HUMAN	GRK1 RHOK
Q9H2C0	GAN_HUMAN	GAN GAN1 KLHL16
P29317	EPHA2_HUMAN	EPHA2 ECK
Q96HH9	GRM2B_HUMAN	GRAMD2B GRAMD3 NS3TP2
Q15375	EPHA7_HUMAN	EPHA7 EHK3 HEK11
P29322	EPHA8_HUMAN	EPHA8 EEK HEK3 KIAA1459
Q14416	GRM2_HUMAN	GRM2 GPRC1B MGLUR2
Q9P2K9	DISP3_HUMAN	DISP3 KIAA1337 PTCHD2
O95872	GPAN1_HUMAN	GPANK1 ANKRD59 BAT4 G5 GPATCH10
Q9H2P9	DPH5_HUMAN	DPH5 AD-018 CGI-30 HSPC143 NPD015
O43292	GPAA1_HUMAN	GPAA1 GAA1
Q14831	GRM7_HUMAN	GRM7 GPRC1G MGLUR7
Q155Q3	DIXC1_HUMAN	DIXDC1 CCD1 KIAA1735
P54826	GAS1_HUMAN	GAS1
Q9H1X3	DJC25_HUMAN	DNAJC25
Q9BSJ2	GCP2_HUMAN	TUBGCP2 GCP2
Q96CW5	GCP3_HUMAN	TUBGCP3 GCP3
Q92908	GATA6_HUMAN	GATA6
Q9P013	CWC15_HUMAN	CWC15 C11orf5 AD-002 HSPC148
Q14565	DMC1_HUMAN	DMC1 DMC1H LIM15
Q6ZS02	DMP46_HUMAN	DNM1P46 C15orf51
Q9Y282	ERGI3_HUMAN	ERGIC3 C20orf47 ERV46 SDBCAG84 CGI-54 PRO0989
P16410	CTLA4_HUMAN	CTLA4 CD152
Q9NR50	EI2BG_HUMAN	EIF2B3
Q6ZPD8	DG2L6_HUMAN	DGAT2L6 DC3
P49448	DHE4_HUMAN	GLUD2 GLUDP1
Q53GQ0	DHB12_HUMAN	HSD17B12 SDR12C1
P37058	DHB3_HUMAN	HSD17B3 EDH17B3 SDR12C2
Q9NQX7	ITM2C_HUMAN	ITM2C BRI3 hucep-14 NPD018 PSEC0047
P32942	ICAM3_HUMAN	ICAM3
Q96A46	MFRN2_HUMAN	SLC25A28 MFRN2 NPD016
P01889	HLAB_HUMAN	HLA-B HLAB
Q86WN2	IFNE_HUMAN	IFNE IFNE1 UNQ360/PRO655
Q8WYK2	JDP2_HUMAN	JDP2
Q9H665	IGFR1_HUMAN	IGFLR1 TMEM149 U2AF1L4
Q9NWB7	IFT57_HUMAN	IFT57 DERP8 ESRRBL1 HIPPI
Q9NWT6	HIF1N_HUMAN	HIF1AN FIH1
Q9H2X6	HIPK2_HUMAN	HIPK2
Q9H422	HIPK3_HUMAN	HIPK3 DYRK6 FIST3 PKY
Q04695	K1C17_HUMAN	KRT17
Q9ULC4	MCTS1_HUMAN	MCTS1 MCT1
Q8TAD2	IL17D_HUMAN	IL17D UNQ3096/PRO21175
Q8N187	CARTF_HUMAN	CARF ALS2CR8
Q17RM4	CC142_HUMAN	CCDC142 PSEC0243
Q9Y672	ALG6_HUMAN	ALG6 My046
Q8IUF1	CBWD2_HUMAN	CBWD2
O95931	CBX7_HUMAN	CBX7
Q8N319	CF223_HUMAN	C6orf223
Q14201	BTG3_HUMAN	BTG3 ANA TOB5
P55773	CCL23_HUMAN	CCL23 MIP3 MPIF1 SCYA23
P80075	CCL8_HUMAN	CCL8 MCP2 SCYA10 SCYA8
Q96G01	BICD1_HUMAN	BICD1
P08236	BGLR_HUMAN	GUSB
Q9BV19	CA050_HUMAN	C1orf50
Q9H2P0	ADNP_HUMAN	ADNP ADNP1 KIAA0784
P55197	AF10_HUMAN	MLLT10 AF10
Q9NP86	CABP5_HUMAN	CABP5 CABP3
D6RIA3	CD054_HUMAN	C4orf54 FOPV
Q5H9R4	ARMX4_HUMAN	ARMCX4
Q5ZPR3	CD276_HUMAN	CD276 B7H3 PSEC0249 UNQ309/PRO352
Q16548	B2LA1_HUMAN	BCL2A1 BCL2L5 BFL1 GRS HBPA1
P00966	ASSY_HUMAN	ASS1 ASS
Q13829	BACD2_HUMAN	TNFAIP1 BACURD2 EDP1
O94910	AGRL1_HUMAN	ADGRL1 KIAA0821 LEC2 LPHN1
Q67FW5	B3GNL_HUMAN	B3GNTL1 B3GNT8
Q7Z4G1	COMD6_HUMAN	COMMD6 MSTP076
Q6P1J9	CDC73_HUMAN	CDC73 C1orf28 HRPT2
Q8NHY0	B4GN2_HUMAN	B4GALNT2 GALGT2
Q8IZF2	AGRF5_HUMAN	ADGRF5 GPR116 KIAA0758
P01732	CD8A_HUMAN	CD8A MAL
Q9UIF8	BAZ2B_HUMAN	BAZ2B KIAA1476
Q8IXM2	BAP18_HUMAN	BAP18 C17orf49
Q9NZA1	CLIC5_HUMAN	CLIC5
Q9Y6B7	AP4B1_HUMAN	AP4B1
P50895	BCAM_HUMAN	BCAM LU MSK19
P19801	AOC1_HUMAN	AOC1 ABP1 DAO1
Q9NRK6	ABCBA_HUMAN	ABCB10
Q96P50	ACAP3_HUMAN	ACAP3 CENTB5 KIAA1716
P11362	FGFR1_HUMAN	FGFR1 BFGFR CEK FGFBR FLG FLT2 HBGFR
Q14314	FGL2_HUMAN	FGL2
Q86X51	EZHIP_HUMAN	EZHIP CXorf67
Q8IXT1	DDIAS_HUMAN	DDIAS C11orf82 NOXIN
P09769	FGR_HUMAN	FGR SRC2
Q9UHI6	DDX20_HUMAN	DDX20 DP103 GEMIN3
P0DPQ6	DT3UO_HUMAN	DDIT3
Q8N6M3	FITM2_HUMAN	FITM2 C20orf142 FIT2
Q11130	FUT7_HUMAN	FUT7
Q9GZR7	DDX24_HUMAN	DDX24
P51993	FUT6_HUMAN	FUT6 FCT3A
Q9NUL7	DDX28_HUMAN	DDX28 MDDX28
Q9Y6V7	DDX49_HUMAN	DDX49
Q86VR8	FJX1_HUMAN	FJX1
Q96CP2	FWCH2_HUMAN	FLYWCH2
Q9NY93	DDX56_HUMAN	DDX56 DDX21 NOH61
P51116	FXR2_HUMAN	FXR2 FMR1L2
Q8IY21	DDX60_HUMAN	DDX60
P62942	FKB1A_HUMAN	FKBP1A FKBP1 FKBP12
Q5VWT5	FYB2_HUMAN	FYB2 ARAP C1orf168
P81408	F189B_HUMAN	FAM189B C1orf2 COTE1
Q6NSW5	DE10B_HUMAN	DENND10P1 FAM45 FAM45BP HT011
P26885	FKBP2_HUMAN	FKBP2 FKBP13
Q9H0Q3	FXYD6_HUMAN	FXYD6 UNQ521/PRO1056
Q5JX71	F209A_HUMAN	FAM209A C20orf106
A0A1B0GTK4	F237A_HUMAN	FAM237A
Q9H479	FN3K_HUMAN	FN3K
F2Z333	FND10_HUMAN	FNDC10 C1orf233
Q9Y2H6	FND3A_HUMAN	FNDC3A FNDC3 HUGO KIAA0970
Q14332	FZD2_HUMAN	FZD2
Q8N8J7	F241A_HUMAN	FAM241A C4orf32
Q9Y4J8	DTNA_HUMAN	DTNA DRP3
Q9ULV1	FZD4_HUMAN	FZD4
P49356	FNTB_HUMAN	FNTB
Q9H4E7	DEFI6_HUMAN	DEF6 IBP
Q6QHC5	DEGS2_HUMAN	DEGS2 C14orf66
Q96PT4	DUX3_HUMAN	DUX3
Q8NEG7	DEN6B_HUMAN	DENND6B FAM116B
Q9UER7	DAXX_HUMAN	DAXX BING2 DAP6
Q9Y261	FOXA2_HUMAN	FOXA2 HNF3B TCF3B
Q01167	FOXK2_HUMAN	FOXK2 ILF ILF1
P33402	GCYA2_HUMAN	GUCY1A2 GUC1A2 GUCSA2
P03372	ESR1_HUMAN	ESR1 ESR NR3A1
O75923	DYSF_HUMAN	DYSF FER1L1
Q902F9	EN113_HUMAN	HERVK_113
Q6ZN04	MEX3B_HUMAN	MEX3B KIAA2009 RKHD3 RNF195
P26012	ITB8_HUMAN	ITGB8
O43934	MFS11_HUMAN	MFSD11 ET
P53671	LIMK2_HUMAN	LIMK2
Q13099	IFT88_HUMAN	IFT88 TG737 TTC10
Q6NYC1	JMJD6_HUMAN	JMJD6 KIAA0585 PSR PTDSR
Q9UK76	JUPI1_HUMAN	JPT1 ARM2 HN1
Q5VYS4	MEDAG_HUMAN	MEDAG AWMS3 C13orf33 MEDA4
Q86T90	K1328_HUMAN	KIAA1328
Q14D04	MELT_HUMAN	VEPH1 KIAA1692 VEPH
O43261	LEU1_HUMAN	DLEU1 LEU1 XTP6
Q969R8	ITFG2_HUMAN	ITFG2
Q7Z3Y7	K1C28_HUMAN	KRT28 KRT25D
Q9HBE5	IL21R_HUMAN	IL21R NILR UNQ3121/PRO10273
Q8NEV9	IL27A_HUMAN	IL27 IL27A IL30
P16871	IL7RA_HUMAN	IL7R
A0A1B0GVN3	CB092_HUMAN	C2orf92 LINC01125
Q53HL2	BOREA_HUMAN	CDCA8 PESCRG3
Q14444	CAPR1_HUMAN	CAPRIN1 GPIAP1 GPIP137 M11S1 RNG105
Q9BXF3	CECR2_HUMAN	CECR2 KIAA1740
O94788	AL1A2_HUMAN	ALDH1A2 RALDH2
P00395	COX1_HUMAN	MT-CO1 COI COXI MTCO1
Q5SZQ8	CELF3_HUMAN	CELF3 BRUNOL1 CAGH4 ERDA4 TNRC4
O60885	BRD4_HUMAN	BRD4 HUNK1
Q8TDC3	BRSK1_HUMAN	BRSK1 KIAA1811 SAD1 SADB
Q8TCT0	CERK1_HUMAN	CERK KIAA1646
Q96BT1	CC049_HUMAN	C3orf49
Q8N5B7	CERS5_HUMAN	CERS5 LASS5
Q16568	CART_HUMAN	CARTPT CART
Q8TBZ0	CC110_HUMAN	CCDC110 KMHN1
Q2TAA5	ALG11_HUMAN	ALG11 GT8
Q5TEZ4	CF164_HUMAN	LINC01590 C6orf164
O60729	CC14B_HUMAN	CDC14B
Q96M63	CC114_HUMAN	CCDC114
P07327	ADH1A_HUMAN	ADH1A ADH1
P00326	ADH1G_HUMAN	ADH1C ADH3
Q9Y4X3	CCL27_HUMAN	CCL27 ILC SCYA27
Q9UKP4	ATS7_HUMAN	ADAMTS7
Q8TD31	CCHCR_HUMAN	CCHCR1 C6orf18 HCR
Q6NXE6	ARMC6_HUMAN	ARMC6
P55345	ANM2_HUMAN	PRMT2 HMT1 HRMT1L1
Q6P2P2	ANM9_HUMAN	PRMT9 PRMT10
Q8WWZ7	ABCA5_HUMAN	ABCA5 KIAA1888
P08195	4F2_HUMAN	SLC3A2 MDU1
Q9Y3Q7	ADA18_HUMAN	ADAM18 TMDC3 UNQ858/PRO1867
Q9UBJ2	ABCD2_HUMAN	ABCD2 ALD1 ALDL1 ALDR ALDRP
Q8TF21	ANR24_HUMAN	ANKRD24 KIAA1981
Q9H013	ADA19_HUMAN	ADAM19 MLTNB FKSG34
Q09428	ABCC8_HUMAN	ABCC8 HRINS SUR SUR1
Q7Z6V5	ADAT2_HUMAN	ADAT2 DEADC1
Q08828	ADCY1_HUMAN	ADCY1
Q7Z695	ADCK2_HUMAN	ADCK2 AARF
Q96SE0	ABHD1_HUMAN	ABHD1 LABH1
P11310	ACADM_HUMAN	ACADM
P16219	ACADS_HUMAN	ACADS
Q8WTU0	DDI1_HUMAN	DDI1
Q8NEV8	EXPH5_HUMAN	EXPH5 KIAA0624 SLAC2B
Q93063	EXT2_HUMAN	EXT2
Q6IB77	GLYAT_HUMAN	GLYAT ACGNAT CAT GAT
Q9BX63	FANCJ_HUMAN	BRIP1 BACH1 FANCJ
Q14289	FAK2_HUMAN	PTK2B FAK2 PYK2 RAFTK
Q9ULE3	DEN2A_HUMAN	DENND2A KIAA1277
O95479	G6PE_HUMAN	H6PD GDH
O15540	FABP7_HUMAN	FABP7 BLBP FABPB MRG
P12104	FABPI_HUMAN	FABP2 FABPI
Q6PJQ5	FOXR2_HUMAN	FOXR2 FOXN6
A6NFH5	FBP12_HUMAN	FABP12
Q9HAH7	FBRS_HUMAN	FBRS FBS FBS1
Q13409	DC1I2_HUMAN	DYNC1I2 DNCI2 DNCIC2
Q96AY2	EME1_HUMAN	EME1 MMS4
Q9Y6T7	DGKB_HUMAN	DGKB DAGK2 KIAA0718
Q6YFQ2	CX6B2_HUMAN	COX6B2
P80365	DHI2_HUMAN	HSD11B2 HSD11K SDR9C3
P49137	MAPK2_HUMAN	MAPKAPK2
Q8IW41	MAPK5_HUMAN	MAPKAPK5 PRAK
Q15555	MARE2_HUMAN	MAPRE2 RP1
Q9Y4F3	MARF1_HUMAN	MARF1 KIAA0430 LKAP
O60337	MARH6_HUMAN	MARCH6 KIAA0597 RNF176 TEB4
Q9NX47	MARH5_HUMAN	MARCH5 RNF153
Q12891	HYAL2_HUMAN	HYAL2 LUCA2
O43820	HYAL3_HUMAN	HYAL3 LUCA3
P78552	I13R1_HUMAN	IL13RA1 IL13R IL13RA
Q86XN8	MEX3D_HUMAN	MEX3D KIAA2031 RKHD1 RNF193
B1ANH7	IBADT_HUMAN	IBA57-DT C1orf148 IBA57-AS1
Q9BQG0	MBB1A_HUMAN	MYBBP1A P160
P41968	MC3R_HUMAN	MC3R
P01591	IGJ_HUMAN	JCHAIN IGCJ IGJ
Q96QV1	HHIP_HUMAN	HHIP HIP UNQ5825/PRO19644
P05013	IFNA6_HUMAN	IFNA6
Q2LD37	K1109_HUMAN	KIAA1109 FSA KIAA1371
Q8NFP4	MDGA1_HUMAN	MDGA1 MAMDC3
Q6UYE1	LEU7_HUMAN	DLEU7 LEU7
O60241	AGRB2_HUMAN	ADGRB2 BAI2
Q8N6Q3	CD177_HUMAN	CD177 NB1 PRV1 UNQ595/PRO1181
P20963	CD3Z_HUMAN	CD247 CD3Z T3Z TCRZ
Q8IZL9	CDK20_HUMAN	CDK20 CCRK CDCH
P59780	AP3S2_HUMAN	AP3S2
Q96NY7	CLIC6_HUMAN	CLIC6 CLIC1L
A6NHQ2	FBLL1_HUMAN	FBLL1
P98177	FOXO4_HUMAN	FOXO4 AFX AFX1 MLLT7
Q0VG06	FP100_HUMAN	FAAP100 C17orf70
Q99988	GDF15_HUMAN	GDF15 MIC1 PDF PLAB PTGFB
P35556	FBN2_HUMAN	FBN2
Q9H1M3	DB129_HUMAN	DEFB129 C20orf87 DEFB29 UNQ5794/PRO19599
P42685	FRK_HUMAN	FRK PTK5 RAK
Q9Y6C2	EMIL1_HUMAN	EMILIN1 EMI
Q86VI1	EX3L1_HUMAN	EXOC3L1 EXOC3L
Q9H8M9	EVA1A_HUMAN	EVA1A FAM176A TMEM166 SP24
P36269	GGT5_HUMAN	GGT5 GGTLA1
Q8N954	GPT11_HUMAN	GPATCH11 CCDC75 CENP-Y
Q8TF64	GIPC3_HUMAN	GIPC3 C19orf64
Q99581	FEV_HUMAN	FEV PET1
O60258	FGF17_HUMAN	FGF17 UNQ161/PRO187
O75356	ENTP5_HUMAN	ENTPD5 CD39L4 PCPH
Q9H5Z1	DHX35_HUMAN	DHX35 C20orf15 DDX35
Q8IYW4	ENTD1_HUMAN	ENTHD1
Q9HA90	EFCC1_HUMAN	EFCC1 C3orf73 CCDC48
Q14264	ENR1_HUMAN	ERV3-1 ERV3
P49961	ENTP1_HUMAN	ENTPD1 CD39
O43320	FGF16_HUMAN	FGF16
Q8NBJ4	GOLM1_HUMAN	GOLM1 C9orf155 GOLPH2 PSEC0242 UNQ686/PRO1326
Q86XS8	GOLI_HUMAN	RNF130
P78334	GBRE_HUMAN	GABRE
P22466	GALA_HUMAN	GAL GAL1 GALN GLNN
O60610	DIAP1_HUMAN	DIAPH1 DIAP1
O00591	GBRP_HUMAN	GABRP
Q9Y3E0	GOT1B_HUMAN	GOLT1B GCT2 GOT1A CGI-141 HDCMA39P UNQ432/PRO793
Q8NFN8	GP156_HUMAN	GPR156 GABABL PGR28
Q8N6U8	GP161_HUMAN	GPR161
Q86UL3	GPAT4_HUMAN	GPAT4 AGPAT6 TSARG7 UNQ551/PRO1108
Q6NUI2	GPAT2_HUMAN	GPAT2
P54762	EPHB1_HUMAN	EPHB1 ELK EPHT2 HEK6 NET
Q9NZD1	GPC5D_HUMAN	GPRC5D
Q9UBS4	DJB11_HUMAN	DNAJB11 EDJ ERJ3 HDJ9 PSEC0121 UNQ537/PRO1080
Q14393	GAS6_HUMAN	GAS6 AXLLG
Q96D09	GASP2_HUMAN	GPRASP2
O75165	DJC13_HUMAN	DNAJC13 KIAA0678 RME8
Q9H819	DJC18_HUMAN	DNAJC18
Q9NVM6	DJC17_HUMAN	DNAJC17
Q9Y6I3	EPN1_HUMAN	EPN1
Q14118	DAG1_HUMAN	DAG1
Q96KS0	EGLN2_HUMAN	EGLN2 EIT6
A6NHQ4	EPOP_HUMAN	EPOP C17orf96 PRR28
Q14677	EPN4_HUMAN	CLINT1 ENTH EPN4 EPNR KIAA0171
Q8NEA6	GLIS3_HUMAN	GLIS3 ZNF515
Q92796	DLG3_HUMAN	DLG3 KIAA1232
Q9NYJ7	DLL3_HUMAN	DLL3
Q92643	GPI8_HUMAN	PIGK GPI8
P36383	CXG1_HUMAN	GJC1 GJA7
O14944	EREG_HUMAN	EREG
Q6E0U4	DMKN_HUMAN	DMKN UNQ729/PRO1411
P48449	ERG7_HUMAN	LSS OSC
Q9H069	DRC3_HUMAN	DRC3 LRRC48
Q5VUJ9	DRC8_HUMAN	EFCAB2 DRC8
A8MYA2	CX049_HUMAN	CXorf49; CXorf49B
P52824	DGKQ_HUMAN	DGKQ DAGK4
Q9H5V9	CX056_HUMAN	CXorf56
P53355	DAPK1_HUMAN	DAPK1 DAPK
Q96DE9	CX04B_HUMAN	CXorf40B
Q7Z429	LFG1_HUMAN	GRINA LFG1 NMDARA1 TMBIM3
P46199	IF2M_HUMAN	MTIF2
Q9UL51	HCN2_HUMAN	HCN2 BCNG2
Q96PE7	MCEE_HUMAN	MCEE
Q5TB80	CE162_HUMAN	CEP162 C6orf84 KIAA1009 QN1
O14613	BORG1_HUMAN	CDC42EP2 BORG1 CEP2
Q9NW68	BSDC1_HUMAN	BSDC1 UNQ2494/PRO5781
Q569K6	CC157_HUMAN	CCDC157 KIAA1656
Q9GZU0	CF062_HUMAN	C6orf62 XTP12 Nbla00237
Q8N8Q8	COX18_HUMAN	COX18 OXA1L2
A5D8V7	CC151_HUMAN	CCDC151
Q9H8X3	CF208_HUMAN	LINC00574 C6orf208
P00450	CERU_HUMAN	CP
Q13948	CASP_HUMAN	CUX1 CUTL1
Q6UXS9	CASPC_HUMAN	CASP12 UNQ9415/PRO34398
A6NHX0	CAST2_HUMAN	CASTOR2 GATSL1 GATSL2
Q2TAC2	CCD57_HUMAN	CCDC57
P15848	ARSB_HUMAN	ARSB
Q96KT6	CH014_HUMAN	LINC00208 C8orf14 NCRNA00208
Q76M96	CCD80_HUMAN	CCDC80 DRO1 URB HBE245
Q68CP9	ARID2_HUMAN	ARID2 BAF200 KIAA1557
Q8TE58	ATS15_HUMAN	ADAMTS15
P41002	CCNF_HUMAN	CCNF FBX1 FBXO1
P46100	ATRX_HUMAN	ATRX RAD54L XH2
P51959	CCNG1_HUMAN	CCNG1 CCNG CYCG1
Q8NBF6	AVL9_HUMAN	AVL9 KIAA0241
P51681	CCR5_HUMAN	CCR5 CMKBR5
Q8WVX3	CD003_HUMAN	C4orf3
Q7Z3S7	CA2D4_HUMAN	CACNA2D4
O75752	B3GL1_HUMAN	B3GALNT1 B3GALT3 UNQ531/PRO1074
Q6PB30	CSAG1_HUMAN	CSAG1 CSAGE
Q02641	CACB1_HUMAN	CACNB1 CACNLB1
Q719I0	AHSA2_HUMAN	AHSA2P AHSA2
Q9BUF7	CRUM3_HUMAN	CRB3 UNQ588/PRO1158
Q14004	CDK13_HUMAN	CDK13 CDC2L CDC2L5 CHED KIAA1791
Q99062	CSF3R_HUMAN	CSF3R GCSFR
Q6UW56	ARAID_HUMAN	ATRAID APR3 C2orf28 HSPC013 UNQ214/PRO240
P06576	ATPB_HUMAN	ATP5F1B ATP5B ATPMB ATPSB
Q00537	CDK17_HUMAN	CDK17 PCTAIRE2 PCTK2
Q8ND07	BBOF1_HUMAN	BBOF1 C14orf45 CCDC176
O95196	CSPG5_HUMAN	CSPG5 CALEB NGC
P50583	AP4A_HUMAN	NUDT2 APAH1
Q99627	CSN8_HUMAN	COPS8 CSN8
P10645	CMGA_HUMAN	CHGA
Q9NZK5	ADA2_HUMAN	ADA2 ADGF CECR1 IDGFL
P41238	ABEC1_HUMAN	APOBEC1
O94929	ABLM3_HUMAN	ABLIM3 KIAA0843 HMFN1661
Q9H221	ABCG8_HUMAN	ABCG8
P49748	ACADV_HUMAN	ACADVL VLCAD
Q5XG92	EST4A_HUMAN	CES4A CES8 UNQ440/PRO873
Q9C0D6	FHDC1_HUMAN	FHDC1 INF1 KIAA1727
Q9NVP1	DDX18_HUMAN	DDX18 cPERP-D
B3EWG6	FM25G_HUMAN	FAM25G
Q8TEA8	DTD1_HUMAN	DTD1 C20orf88 DUEB HARS2
Q9UNN5	FAF1_HUMAN	FAF1 UBXD12 UBXN3A CGI-03
Q96CS3	FAF2_HUMAN	FAF2 ETEA KIAA0887 UBXD8 UBXN3B
P0C875	F228B_HUMAN	FAM228B
Q5T7N8	F27D1_HUMAN	FAM27D1
Q08E93	F27E3_HUMAN	FAM27E3
Q9P278	FNIP2_HUMAN	FNIP2 FNIPL KIAA1450 MAPO1
Q8N5Q1	F71E2_HUMAN	FAM71E2 C19orf16
Q658T7	F90A2_HUMAN	FAM90A2P
Q6L9T8	FA72D_HUMAN	FAM72D GCUD2
P03951	FA11_HUMAN	F11
Q08495	DEMA_HUMAN	DMTN DMT EPB49
O43524	FOXO3_HUMAN	FOXO3 FKHRL1 FOXO3A
Q86SG3	DAZ4_HUMAN	DAZ4
Q13117	DAZ2_HUMAN	DAZ2
M0R2J8	DCDC1_HUMAN	DCDC1 DCDC5 KIAA1493
Q8N0W3	FCSK_HUMAN	FCSK FUK
Q99665	I12R2_HUMAN	IL12RB2
O95256	I18RA_HUMAN	IL18RAP IL1R7
P19823	ITIH2_HUMAN	ITIH2 IGHEP2
Q16836	HCDH_HUMAN	HADH HAD HADHSC SCHAD
Q13572	ITPK1_HUMAN	ITPK1
Q13797	ITA9_HUMAN	ITGA9
P02686	MBP_HUMAN	MBP
Q9UQF2	JIP1_HUMAN	MAPK8IP1 IB1 JIP1 PRKM8IP
Q5T953	IER5L_HUMAN	IER5L
Q7Z7M0	MEGF8_HUMAN	MEGF8 C19orf49 EGFL4 KIAA0817
P35225	IL13_HUMAN	IL13 NC30
Q99741	CDC6_HUMAN	CDC6 CDC18L
P35219	CAH8_HUMAN	CA8 CALS
P08962	CD63_HUMAN	CD63 MLA1 TSPAN30
Q86SQ6	AGRA1_HUMAN	ADGRA1 GPR123 KIAA1828
Q92934	BAD_HUMAN	BAD BBC6 BCL2L8
Q9BY15	AGRE3_HUMAN	ADGRE3 EMR3 UNQ683/PRO1562
Q9NP61	ARFG3_HUMAN	ARFGAP3 ARFGAP1
Q9NPF2	CHSTB_HUMAN	CHST11
Q86X52	CHSS1_HUMAN	CHSY1 CHSY CSS1 KIAA0990 UNQ756/PRO1487
Q9NS84	CHST7_HUMAN	CHST7
Q9NYF8	BCLF1_HUMAN	BCLAF1 BTF KIAA0164
Q16740	CLPP_HUMAN	CLPP
P25054	APC_HUMAN	APC DP2.5
Q8N4C0	CI062_HUMAN	C9orf62
Q17RY0	CPEB4_HUMAN	CPEB4 KIAA1673
P02748	CO9_HUMAN	C9
Q6UXS0	CL19A_HUMAN	CLEC19A UNQ5810/PRO19627
A0A1W2PPM1	CPHXL_HUMAN	CPHXL
Q6NSI1	AR26L_HUMAN	ANKRD26P1
Q9UHP7	CLC2D_HUMAN	CLEC2D CLAX LLT1 OCIL
